report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
MML_2022_consolidated,MML,2022,consolidated,MML_financial_statements_2022_consolidated,MML\2022\MML_financial_statements_2022_consolidated\MML_financial_statements_2022_consolidated_extracted.txt,178068
MML_2022_separate,MML,2022,separate,MML_financial_statements_2022_separate,MML\2022\MML_financial_statements_2022_separate\MML_financial_statements_2022_separate_extracted.txt,105088
MML_2023_consolidated,MML,2023,consolidated,MML_financial_statements_2023_consolidated,MML\2023\MML_financial_statements_2023_consolidated\MML_financial_statements_2023_consolidated_extracted.txt,165018
MML_2023_separate,MML,2023,separate,MML_financial_statements_2023_separate,MML\2023\MML_financial_statements_2023_separate\MML_financial_statements_2023_separate_extracted.txt,95927
MML_2024_consolidated,MML,2024,consolidated,MML_financial_statements_2024_consolidated,MML\2024\MML_financial_statements_2024_consolidated\MML_financial_statements_2024_consolidated_extracted.txt,154045
MML_2024_separate,MML,2024,separate,MML_financial_statements_2024_separate,MML\2024\MML_financial_statements_2024_separate\MML_financial_statements_2024_separate_extracted.txt,90699
MML_2025_consolidated,MML,2025,consolidated,MML_financial_statements_2025_consolidated,MML\2025\MML_financial_statements_2025_consolidated\MML_financial_statements_2025_consolidated_extracted.txt,146064
MML_2025_separate,MML,2025,separate,MML_financial_statements_2025_separate,MML\2025\MML_financial_statements_2025_separate\MML_financial_statements_2025_separate_extracted.txt,86461
MPC_2015_consolidated,MPC,2015,consolidated,MPC_financial_statements_2015_consolidated,MPC\2015\MPC_financial_statements_2015_consolidated\MPC_financial_statements_2015_consolidated_extracted.txt,168226
MPC_2016_consolidated,MPC,2016,consolidated,MPC_financial_statements_2016_consolidated,MPC\2016\MPC_financial_statements_2016_consolidated\MPC_financial_statements_2016_consolidated_extracted.txt,166555
MPC_2016_separate,MPC,2016,separate,MPC_financial_statements_2016_separate,MPC\2016\MPC_financial_statements_2016_separate\MPC_financial_statements_2016_separate_extracted.txt,190295
MPC_2017_consolidated,MPC,2017,consolidated,MPC_financial_statements_2017_consolidated,MPC\2017\MPC_financial_statements_2017_consolidated\MPC_financial_statements_2017_consolidated_extracted.txt,159671
MPC_2017_separate,MPC,2017,separate,MPC_financial_statements_2017_separate,MPC\2017\MPC_financial_statements_2017_separate\MPC_financial_statements_2017_separate_extracted.txt,121753
MPC_2018_consolidated,MPC,2018,consolidated,MPC_financial_statements_2018_consolidated,MPC\2018\MPC_financial_statements_2018_consolidated\MPC_financial_statements_2018_consolidated_extracted.txt,164358
MPC_2018_separate,MPC,2018,separate,MPC_financial_statements_2018_separate,MPC\2018\MPC_financial_statements_2018_separate\MPC_financial_statements_2018_separate_extracted.txt,126189
MPC_2019_consolidated,MPC,2019,consolidated,MPC_financial_statements_2019_consolidated,MPC\2019\MPC_financial_statements_2019_consolidated\MPC_financial_statements_2019_consolidated_extracted.txt,162849
MPC_2019_separate,MPC,2019,separate,MPC_financial_statements_2019_separate_1,MPC\2019\MPC_financial_statements_2019_separate_1\MPC_financial_statements_2019_separate_1_extracted.txt,63613
MPC_2019_separate,MPC,2019,separate,MPC_financial_statements_2019_separate_2,MPC\2019\MPC_financial_statements_2019_separate_2\MPC_financial_statements_2019_separate_2_extracted.txt,66934
MPC_2020_consolidated,MPC,2020,consolidated,MPC_financial_statements_2020_consolidated,MPC\2020\MPC_financial_statements_2020_consolidated\MPC_financial_statements_2020_consolidated_extracted.txt,186552
MPC_2020_separate,MPC,2020,separate,MPC_financial_statements_2020_separate,MPC\2020\MPC_financial_statements_2020_separate\MPC_financial_statements_2020_separate_extracted.txt,185037
MPC_2021_consolidated,MPC,2021,consolidated,MPC_financial_statements_2021_consolidated,MPC\2021\MPC_financial_statements_2021_consolidated\MPC_financial_statements_2021_consolidated_extracted.txt,179777
MPC_2021_separate,MPC,2021,separate,MPC_financial_statements_2021_separate,MPC\2021\MPC_financial_statements_2021_separate\MPC_financial_statements_2021_separate_extracted.txt,152910
MPC_2022_consolidated,MPC,2022,consolidated,MPC_financial_statements_2022_consolidated,MPC\2022\MPC_financial_statements_2022_consolidated\MPC_financial_statements_2022_consolidated_extracted.txt,169130
MPC_2022_separate,MPC,2022,separate,MPC_financial_statements_2022_separate,MPC\2022\MPC_financial_statements_2022_separate\MPC_financial_statements_2022_separate_extracted.txt,137397
MPC_2023_consolidated,MPC,2023,consolidated,MPC_financial_statements_2023_consolidated,MPC\2023\MPC_financial_statements_2023_consolidated\MPC_financial_statements_2023_consolidated_extracted.txt,164351
MPC_2023_separate,MPC,2023,separate,MPC_financial_statements_2023_separate,MPC\2023\MPC_financial_statements_2023_separate\MPC_financial_statements_2023_separate_extracted.txt,141235
MPC_2024_consolidated,MPC,2024,consolidated,MPC_financial_statements_2024_consolidated,MPC\2024\MPC_financial_statements_2024_consolidated\MPC_financial_statements_2024_consolidated_extracted.txt,163170
MPC_2024_separate,MPC,2024,separate,MPC_financial_statements_2024_separate,MPC\2024\MPC_financial_statements_2024_separate\MPC_financial_statements_2024_separate_extracted.txt,163840
MPC_2025_consolidated,MPC,2025,consolidated,MPC_financial_statements_2025_consolidated,MPC\2025\MPC_financial_statements_2025_consolidated\MPC_financial_statements_2025_consolidated_extracted.txt,167197
MPC_2025_separate,MPC,2025,separate,MPC_financial_statements_2025_separate,MPC\2025\MPC_financial_statements_2025_separate\MPC_financial_statements_2025_separate_extracted.txt,140402
MSB_2015_consolidated,MSB,2015,consolidated,MSB_financial_statements_2015_consolidated,MSB\2015\MSB_financial_statements_2015_consolidated\MSB_financial_statements_2015_consolidated_extracted.txt,24540
MSB_2015_separate,MSB,2015,separate,MSB_financial_statements_2015_separate,MSB\2015\MSB_financial_statements_2015_separate\MSB_financial_statements_2015_separate_extracted.txt,24257
MSB_2016_consolidated,MSB,2016,consolidated,MSB_financial_statements_2016_consolidated,MSB\2016\MSB_financial_statements_2016_consolidated\MSB_financial_statements_2016_consolidated_extracted.txt,25433
MSB_2016_separate,MSB,2016,separate,MSB_financial_statements_2016_separate,MSB\2016\MSB_financial_statements_2016_separate\MSB_financial_statements_2016_separate_extracted.txt,216210
MSB_2017_consolidated,MSB,2017,consolidated,MSB_financial_statements_2017_consolidated,MSB\2017\MSB_financial_statements_2017_consolidated\MSB_financial_statements_2017_consolidated_extracted.txt,31752
MSB_2017_separate,MSB,2017,separate,MSB_financial_statements_2017_separate,MSB\2017\MSB_financial_statements_2017_separate\MSB_financial_statements_2017_separate_extracted.txt,225092
MSB_2018_consolidated,MSB,2018,consolidated,MSB_financial_statements_2018_consolidated,MSB\2018\MSB_financial_statements_2018_consolidated\MSB_financial_statements_2018_consolidated_extracted.txt,252265
MSB_2018_separate,MSB,2018,separate,MSB_financial_statements_2018_separate,MSB\2018\MSB_financial_statements_2018_separate\MSB_financial_statements_2018_separate_extracted.txt,244638
MSB_2019_consolidated,MSB,2019,consolidated,MSB_financial_statements_2019_consolidated,MSB\2019\MSB_financial_statements_2019_consolidated\MSB_financial_statements_2019_consolidated_extracted.txt,262934
MSB_2019_separate,MSB,2019,separate,MSB_financial_statements_2019_separate,MSB\2019\MSB_financial_statements_2019_separate\MSB_financial_statements_2019_separate_extracted.txt,249793
MSB_2020_consolidated,MSB,2020,consolidated,MSB_financial_statements_2020_consolidated,MSB\2020\MSB_financial_statements_2020_consolidated\MSB_financial_statements_2020_consolidated_extracted.txt,277408
MSB_2020_separate,MSB,2020,separate,MSB_financial_statements_2020_separate,MSB\2020\MSB_financial_statements_2020_separate\MSB_financial_statements_2020_separate_extracted.txt,258181
MSB_2021_consolidated,MSB,2021,consolidated,MSB_financial_statements_2021_consolidated,MSB\2021\MSB_financial_statements_2021_consolidated\MSB_financial_statements_2021_consolidated_extracted.txt,232028
MSB_2021_separate,MSB,2021,separate,MSB_financial_statements_2021_separate,MSB\2021\MSB_financial_statements_2021_separate\MSB_financial_statements_2021_separate_extracted.txt,216414
MSB_2022_consolidated,MSB,2022,consolidated,MSB_financial_statements_2022_consolidated,MSB\2022\MSB_financial_statements_2022_consolidated\MSB_financial_statements_2022_consolidated_extracted.txt,238950
MSB_2022_separate,MSB,2022,separate,MSB_financial_statements_2022_separate,MSB\2022\MSB_financial_statements_2022_separate\MSB_financial_statements_2022_separate_extracted.txt,228849
MSB_2023_consolidated,MSB,2023,consolidated,MSB_financial_statements_2023_consolidated,MSB\2023\MSB_financial_statements_2023_consolidated\MSB_financial_statements_2023_consolidated_extracted.txt,231814
MSB_2023_separate,MSB,2023,separate,MSB_financial_statements_2023_separate,MSB\2023\MSB_financial_statements_2023_separate\MSB_financial_statements_2023_separate_extracted.txt,224036
MSB_2024_consolidated,MSB,2024,consolidated,MSB_financial_statements_2024_consolidated,MSB\2024\MSB_financial_statements_2024_consolidated\MSB_financial_statements_2024_consolidated_extracted.txt,237908
MSB_2024_separate,MSB,2024,separate,MSB_financial_statements_2024_separate,MSB\2024\MSB_financial_statements_2024_separate\MSB_financial_statements_2024_separate_extracted.txt,229554
MSB_2025_consolidated,MSB,2025,consolidated,MSB_financial_statements_2025_consolidated,MSB\2025\MSB_financial_statements_2025_consolidated\MSB_financial_statements_2025_consolidated_extracted.txt,231047
MSB_2025_separate,MSB,2025,separate,MSB_financial_statements_2025_separate,MSB\2025\MSB_financial_statements_2025_separate\MSB_financial_statements_2025_separate_extracted.txt,221632
MSN_2015_consolidated,MSN,2015,consolidated,MSN_financial_statements_2015_consolidated,MSN\2015\MSN_financial_statements_2015_consolidated\MSN_financial_statements_2015_consolidated_extracted.txt,347577
MSN_2015_separate,MSN,2015,separate,MSN_financial_statements_2015_separate,MSN\2015\MSN_financial_statements_2015_separate\MSN_financial_statements_2015_separate_extracted.txt,347586
MSN_2016_consolidated,MSN,2016,consolidated,MSN_financial_statements_2016_consolidated,MSN\2016\MSN_financial_statements_2016_consolidated\MSN_financial_statements_2016_consolidated_extracted.txt,218613
MSN_2016_separate,MSN,2016,separate,MSN_financial_statements_2016_separate,MSN\2016\MSN_financial_statements_2016_separate\MSN_financial_statements_2016_separate_extracted.txt,82231
MSN_2017_consolidated,MSN,2017,consolidated,MSN_financial_statements_2017_consolidated,MSN\2017\MSN_financial_statements_2017_consolidated\MSN_financial_statements_2017_consolidated_extracted.txt,210639
MSN_2017_separate,MSN,2017,separate,MSN_financial_statements_2017_separate,MSN\2017\MSN_financial_statements_2017_separate\MSN_financial_statements_2017_separate_extracted.txt,80858
MSN_2018_consolidated,MSN,2018,consolidated,MSN_financial_statements_2018_consolidated,MSN\2018\MSN_financial_statements_2018_consolidated\MSN_financial_statements_2018_consolidated_extracted.txt,204948
MSN_2018_separate,MSN,2018,separate,MSN_financial_statements_2018_separate,MSN\2018\MSN_financial_statements_2018_separate\MSN_financial_statements_2018_separate_extracted.txt,81512
MSN_2019_consolidated,MSN,2019,consolidated,MSN_financial_statements_2019_consolidated,MSN\2019\MSN_financial_statements_2019_consolidated\MSN_financial_statements_2019_consolidated_extracted.txt,221090
MSN_2019_separate,MSN,2019,separate,MSN_financial_statements_2019_separate,MSN\2019\MSN_financial_statements_2019_separate\MSN_financial_statements_2019_separate_extracted.txt,80891
MSN_2020_consolidated,MSN,2020,consolidated,MSN_financial_statements_2020_consolidated,MSN\2020\MSN_financial_statements_2020_consolidated\MSN_financial_statements_2020_consolidated_extracted.txt,276859
MSN_2020_separate,MSN,2020,separate,MSN_financial_statements_2020_separate,MSN\2020\MSN_financial_statements_2020_separate\MSN_financial_statements_2020_separate_extracted.txt,91227
MSN_2021_consolidated,MSN,2021,consolidated,MSN_financial_statements_2021_consolidated,MSN\2021\MSN_financial_statements_2021_consolidated\MSN_financial_statements_2021_consolidated_extracted.txt,307469
MSN_2021_separate,MSN,2021,separate,MSN_financial_statements_2021_separate,MSN\2021\MSN_financial_statements_2021_separate\MSN_financial_statements_2021_separate_extracted.txt,101860
MSN_2022_consolidated,MSN,2022,consolidated,MSN_financial_statements_2022_consolidated,MSN\2022\MSN_financial_statements_2022_consolidated\MSN_financial_statements_2022_consolidated_extracted.txt,288531
MSN_2022_separate,MSN,2022,separate,MSN_financial_statements_2022_separate,MSN\2022\MSN_financial_statements_2022_separate\MSN_financial_statements_2022_separate_extracted.txt,99781
MSN_2023_consolidated,MSN,2023,consolidated,MSN_financial_statements_2023_consolidated,MSN\2023\MSN_financial_statements_2023_consolidated\MSN_financial_statements_2023_consolidated_extracted.txt,258880
MSN_2023_separate,MSN,2023,separate,MSN_financial_statements_2023_separate,MSN\2023\MSN_financial_statements_2023_separate\MSN_financial_statements_2023_separate_extracted.txt,92610
MSN_2024_consolidated,MSN,2024,consolidated,MSN_financial_statements_2024_consolidated,MSN\2024\MSN_financial_statements_2024_consolidated\MSN_financial_statements_2024_consolidated_extracted.txt,265452
MSN_2024_separate,MSN,2024,separate,MSN_financial_statements_2024_separate,MSN\2024\MSN_financial_statements_2024_separate\MSN_financial_statements_2024_separate_extracted.txt,107094
MSN_2025_consolidated,MSN,2025,consolidated,MSN_financial_statements_2025_consolidated,MSN\2025\MSN_financial_statements_2025_consolidated\MSN_financial_statements_2025_consolidated_extracted.txt,248016
MSN_2025_separate,MSN,2025,separate,MSN_financial_statements_2025_separate,MSN\2025\MSN_financial_statements_2025_separate\MSN_financial_statements_2025_separate_extracted.txt,101199
MSR_2015_consolidated,MSR,2015,consolidated,MSR_financial_statements_2015_consolidated,MSR\2015\MSR_financial_statements_2015_consolidated\MSR_financial_statements_2015_consolidated_extracted.txt,181406
MSR_2015_separate,MSR,2015,separate,MSR_financial_statements_2015_separate,MSR\2015\MSR_financial_statements_2015_separate\MSR_financial_statements_2015_separate_extracted.txt,181401
MSR_2016_consolidated,MSR,2016,consolidated,MSR_financial_statements_2016_consolidated,MSR\2016\MSR_financial_statements_2016_consolidated\MSR_financial_statements_2016_consolidated_extracted.txt,145637
MSR_2016_separate,MSR,2016,separate,MSR_financial_statements_2016_separate,MSR\2016\MSR_financial_statements_2016_separate\MSR_financial_statements_2016_separate_extracted.txt,145636
MSR_2017_consolidated,MSR,2017,consolidated,MSR_financial_statements_2017_consolidated,MSR\2017\MSR_financial_statements_2017_consolidated\MSR_financial_statements_2017_consolidated_extracted.txt,146647
MSR_2017_separate,MSR,2017,separate,MSR_financial_statements_2017_separate,MSR\2017\MSR_financial_statements_2017_separate\MSR_financial_statements_2017_separate_extracted.txt,146648
